num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2023S027752;22/08/2023;9:18:00;AVDA. MONTE IGUELDO, 89;89;13;PUENTE DE VALLECAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443124642;4471530690;N;NULL
2023S027791;22/08/2023;21:43:00;PQUE. PINAR DE LA ELIPA, 0;0;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;2;Ingreso inferior o igual a 24 horas;444434994;4474468134;N;NULL
2023S027795;22/08/2023;21:20:00;AVDA. GRAN VIA DE VILLAVERDE / CALL. CARMELITAS;14;17;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441941362;4466966333;N;NULL
2023S027809;23/08/2023;9:20:00;GTA. LUXEMBURGO / CALL. RIBERA DEL SENA;2;21;BARAJAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;3;Ingreso superior a 24 horas;447419114;4479353024;N;NULL
2023S027852;23/08/2023;20:15:00;CALL. JOSE ARCONES GIL / CALL. DOCTOR CIRAJAS;26;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445833330;4476236576;N;NULL
2023S027855;23/08/2023;23:30:00;CALL. VALMOJADO, 293;293;10;LATINA;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;NULL;NULL;435506496;4470862205;N;NULL
2023S027913;25/08/2023;10:10:00;AVDA. POBLADOS, 167;167;12;USERA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;2;Ingreso inferior o igual a 24 horas;439893946;4469302219;N;NULL
2023S027918;25/08/2023;11:18:00;CALL. HERMANOS GARCIA NOBLEJAS, 129;129;20;SAN BLAS-CANILLEJAS;Alcance;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;446992135;4474543833;N;NULL
2023S027954;24/08/2023;20:10:00;AVDA. PORTUGAL / PLAZA. PUERTA DEL ANGEL;3;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 15 a 17 años;Mujer;1;Atención en urgencias sin posterior ingreso;438088045;4474043831;N;NULL
2023S027972;26/08/2023;5:45:00;CALL. HUERTAS, 12;12;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 21 a 24 años;Mujer;1;Atención en urgencias sin posterior ingreso;440560307;4473942025;N;NULL
2023S027978;26/08/2023;9:25:00;PASEO. CASTELLANA / CALL. ZURBARAN;23;7;CHAMBERÍ;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;2;Ingreso inferior o igual a 24 horas;441511867;4475645654;N;NULL
2023S027980;26/08/2023;11:00:00;CALL. GALEON / CALL. CARABELA;13;21;BARAJAS;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;1;Atención en urgencias sin posterior ingreso;450304066;4478469465;N;NULL
2023S028048;27/08/2023;22:00:00;PASEO. QUINCE DE MAYO, 25;25;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;2;Ingreso inferior o igual a 24 horas;438777381;4472297076;N;NULL
2023S028054;28/08/2023;0:14:00;CALL. ATOCHA / CALL. SANTA INES;104;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;441002119;4473546255;N;NULL
2023S028054;28/08/2023;0:14:00;CALL. ATOCHA / CALL. SANTA INES;104;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;3;Ingreso superior a 24 horas;441002119;4473546255;N;NULL
2023S028069;27/08/2023;14:46:00;CALL. MARQUES DE URQUIJO / CALL. FERRAZ;38;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;438883445;4475658479;N;NULL
2023S028085;28/08/2023;12:30:00;CALL. FRANCOS RODRIGUEZ / GTA. ROCIO DURCAL;69;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 50 a 54 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439649160;4478770509;N;NULL
2023S028088;28/08/2023;13:45:00;PASEO. VIRGEN DEL PUERTO, 7;7;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;2;Ingreso inferior o igual a 24 horas;438816899;4473889347;N;NULL
2023S028128;29/08/2023;8:15:00;CALL. JUAN BRAVO, 70;70;4;SALAMANCA;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;442927128;4475951656;N;NULL
2023S028149;29/08/2023;15:20:00;CALL. MAQUINILLA / CALL. TRANVIA BLANCO;26;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Mujer;1;Atención en urgencias sin posterior ingreso;445989612;4470222426;N;NULL
2023S028206;30/08/2023;10:10:00;IDB. AVENIDA DE LOS ROSALES / CTRA. M-301;0;17;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;1;Atención en urgencias sin posterior ingreso;443347583;4465404008;N;NULL
2023S028217;30/08/2023;15:49:00;PASEO. CASTELLANA, 59;59;7;CHAMBERÍ;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;441360804;4476710399;N;NULL
2023S028219;30/08/2023;16:45:00;PASEO. CASTELLANA, 72;72;5;CHAMARTÍN;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;441442981;4476652204;N;NULL
2023S028220;30/08/2023;16:35:00;AVDA. LOS ROSALES, 113;113;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442262258;4467240059;N;NULL
2023S028288;30/08/2023;19:45:00;PASEO. AZUL, 2;2;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;437936695;4474947810;N;NULL
2023S028288;30/08/2023;19:45:00;PASEO. AZUL, 2;2;9;MONCLOA-ARAVACA;Colisión frontal;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;437936695;4474947810;N;NULL
2023S028300;31/08/2023;13:55:00;CALL. BRAVO MURILLO, 257;257;6;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440674349;4478976505;N;NULL
2023S028315;31/08/2023;19:45:00;PLAZA. EMPERADOR CARLOS V, 1;1;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;3;Ingreso superior a 24 horas;441313644;4473357925;N;NULL
2023S028324;31/08/2023;21:10:00;CALL. ALCALDE SAINZ DE BARANDA / CALL. ANTONIO CASERO;107;3;RETIRO;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 40 a 44 años;Mujer;2;Ingreso inferior o igual a 24 horas;443561575;4474510038;N;NULL
2023S028335;31/08/2023;22:35:00;CALLE ALFONSO XII 58;58;3;RETIRO;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;441563762;4473448648;N;NULL
2023S028384;01/09/2023;17:45:00;CALL. SAN HILARIO / CALL. GONZALO TORRENTE BALLESTER;5;20;SAN BLAS-CANILLEJAS;Colisión frontal;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;NULL;NULL;448607035;4477423621;N;NULL
2023S028385;01/09/2023;17:40:00;AVDA. LOGROÑO / CALL. MANUEL AZAÑA;14;16;HORTALEZA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448617921;4478199029;N;NULL
2023S028410;01/09/2023;19:35:00;CALL. FERNANDO GABRIEL, 2;2;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 10 a 14 años;Hombre;NULL;NULL;445757351;4475077715;N;NULL
2023S028456;02/09/2023;10:30:00;AVDA. LA GAVIA / AVDA. CERRO MILANO;72;18;VILLA DE VALLECAS;Colisión lateral;Lluvia débil;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;447669493;4468754413;N;NULL
2023S028474;01/09/2023;21:30:00;CALL. PUERTO DE SANTA MARIA, 50;50;16;HORTALEZA;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;1;Atención en urgencias sin posterior ingreso;444764824;4478863609;N;NULL
2023S028587;03/09/2023;21:00:00;AVDA. GRAN VIA DEL ESTE / AVDA. AURORA BOREAL;1;19;VICÁLVARO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 10 a 14 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448963590;4472116897;N;NULL
2023S028587;03/09/2023;21:00:00;AVDA. GRAN VIA DEL ESTE / AVDA. AURORA BOREAL;1;19;VICÁLVARO;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Hombre;14;Sin asistencia sanitaria;448963590;4472116897;N;NULL
2023S028653;04/09/2023;20:10:00;AVDA. ALBUFERA, 6;6;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;443241518;4472159639;N;NULL
2023S028675;05/09/2023;11:22:00;AVDA. CANILLEJAS A VICALVARO / C/SOFIA;193;20;SAN BLAS-CANILLEJAS;Colisión lateral;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448182628;4474365984;N;NULL
2023S028691;05/09/2023;17:10:00;CALL. MENDEZ ALVARO / CALL. RETAMA;83;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;442547756;4471641303;N;NULL
2023S028737;06/09/2023;10:00:00;CALL. ALENZA / CALL. CRISTOBAL BORDIU;16;7;CHAMBERÍ;Colisión lateral;Nublado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;440580737;4477173634;N;NULL
2023S028741;06/09/2023;9:00:00;CALL. PRINCIPE DE VERGARA / CALL. JORGE JUAN;7;4;SALAMANCA;Caída;Lluvia débil;Bicicleta EPAC (pedaleo asistido);Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;442298868;4475005409;N;NULL
2023S028755;05/09/2023;20:18:00;CTRA. BOADILLA DEL MONTE, 51;51;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;2;Ingreso inferior o igual a 24 horas;434489892;4472370119;N;NULL
2023S028787;06/09/2023;19:10:00;PASEO. VIRGEN DEL PUERTO, 1;1;1;CENTRO;Alcance;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;438901937;4474475795;N;NULL
2023S028803;06/09/2023;23:56:00;CALL. ANASTASIO AROCA / CALL. CLARA DEL REY;3;5;CHAMARTÍN;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442940213;4476904838;N;NULL
2023S028863;08/09/2023;0:25:00;CALL. CARLOS MAURRAS, 4;4;5;CHAMARTÍN;Caída;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 50 a 54 años;Mujer;1;Atención en urgencias sin posterior ingreso;441641903;4479250092;N;NULL
2023S028916;08/09/2023;16:00:00;CALL. PRINCESA, 96;96;9;MONCLOA-ARAVACA;Colisión lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;1;Atención en urgencias sin posterior ingreso;439006510;4476265133;N;NULL
2023S028917;07/09/2023;14:20:00;CALL. CUCHILLEROS / PLAZA. PUERTA CERRADA;14;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;2;Ingreso inferior o igual a 24 horas;439912438;4473922676;N;NULL
2023S028933;08/09/2023;20:00:00;AVDA. GRAN VIA DE SAN FRANCISCO, 11;11;1;CENTRO;Alcance;NULL;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;NULL;NULL;439469257;4473407906;N;NULL
2023S028991;09/09/2023;10:00:00;AVDA. CANILLEJAS A VICALVARO / CALL. SOFIA;100A;20;SAN BLAS-CANILLEJAS;Colisión frontal;Despejado;Bicicleta;Conductor;De 60 a 64 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;448184269;4474367885;N;NULL
2023S028994;09/09/2023;13:30:00;CAMINO DE LA CASA DE VACAS S/N;0;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;3;Ingreso superior a 24 horas;436119992;4477382612;N;NULL
2023S029015;09/09/2023;20:20:00;CALL. GOYA / PASEO. CASTELLANA;1;4;SALAMANCA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441447967;4475229076;N;NULL
2023S029021;09/09/2023;22:40:00;PASEO. CASTELLANA, 191A;191A;6;TETUÁN;Caída;Lluvia débil;Bicicleta;Conductor;De 55 a 59 años;Mujer;1;Atención en urgencias sin posterior ingreso;441620053;4479849112;N;NULL
2023S029061;10/09/2023;9:00:00;PQUE. ENTREVIAS / CALL. EMBAJADORES;0;13;PUENTE DE VALLECAS;Caída;Nublado;Bicicleta;Conductor;De 65 a 69 años;Hombre;1;Atención en urgencias sin posterior ingreso;443162967;4468795273;N;NULL
2023S029064;10/09/2023;10:30:00;CALLE SAN DALMACIO, 12;12;17;VILLAVERDE;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;440746264;4466093184;N;NULL
2023S029133;11/09/2023;14:03:00;CALL. ANTONIO MACHADO, 15;15;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 10 a 14 años;Hombre;2;Ingreso inferior o igual a 24 horas;438941268;4479451421;N;NULL
2023S029153;11/09/2023;16:30:00;CALL. ASCAO / CALL. HERMANOS GARCIA NOBLEJAS;86;15;CIUDAD LINEAL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;6;Asistencia sanitaria inmediata en centro de salud o mutua;446170872;4476001315;N;NULL
2023S029157;11/09/2023;18:55:00;CALL. EMBAJADORES, 320;320;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;14;Sin asistencia sanitaria;441912115;4470092837;N;NULL
2023S029157;11/09/2023;18:55:00;CALL. EMBAJADORES, 320;320;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;441912115;4470092837;N;NULL
2023S029157;11/09/2023;18:55:00;CALL. EMBAJADORES, 320;320;13;PUENTE DE VALLECAS;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;1;Atención en urgencias sin posterior ingreso;441912115;4470092837;N;NULL
2023S029231;12/09/2023;17:40:00;CMNO. PRINCIPE / CMNO. ROMEROS;2;9;MONCLOA-ARAVACA;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;2;Ingreso inferior o igual a 24 horas;437514450;4474950923;N;NULL
2023S029323;13/09/2023;18:40:00;CALL. BEGOÑA, 14;14;4;SALAMANCA;Colisión lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;443526170;4474672285;N;NULL
2023S029332;13/09/2023;19:00:00;CALL. BRAVO MURILLO, 230;230;6;TETUÁN;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440588152;4478864677;N;NULL
2023S029345;13/09/2023;21:40:00;AVDA. MONTE IGUELDO / CALL. MARTINEZ DE LA RIVA;20;13;PUENTE DE VALLECAS;Alcance;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443263700;4471920855;N;NULL
2023S029365;13/09/2023;13:45:00;AVDA. APOSTOLES / PASEO. OLIVOS;24;10;LATINA;Caída;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;437228859;4473044867;N;NULL
2023S029390;14/09/2023;13:20:00;CALL. BALTASAR GRACIAN, 4;4;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 40 a 44 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439728493;4475693448;N;NULL
2023S029404;14/09/2023;16:45:00;CALL. HERNANI, 23;23;6;TETUÁN;Colisión lateral;Despejado;Bicicleta;Conductor;Desconocido;Desconocido;NULL;NULL;440537715;4477755087;N;NULL
2023S029435;14/09/2023;21:30:00;AVDA. MIGUEL HERNANDEZ / CALL. VILLALOBOS;120;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 15 a 17 años;Mujer;14;Sin asistencia sanitaria;444748677;4470007427;N;NULL
2023S029435;14/09/2023;21:30:00;AVDA. MIGUEL HERNANDEZ / CALL. VILLALOBOS;120;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Bicicleta EPAC (pedaleo asistido);Peatón;De 55 a 59 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;444748677;4470007427;N;NULL
2023S029565;16/09/2023;5:15:00;CALL. AGUILON, 17;17;2;ARGANZUELA;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;NULL;NULL;440500807;4472049221;N;NULL
2023S029576;16/09/2023;9:30:00;CALLE CERCEDA 36;36;19;VICÁLVARO;Caída;Nublado;Bicicleta;Conductor;De 50 a 54 años;Hombre;3;Ingreso superior a 24 horas;451092931;4473682400;N;NULL
2023S029604;16/09/2023;16:00:00;CALL. GENERAL PARDIÑAS, 31;31;4;SALAMANCA;Alcance;NULL;Bicicleta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;442446833;4475368990;N;NULL
2023S029611;16/09/2023;23:20:00;AVDA. ALBERTO ALCOCER, 33;33;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442130186;4478893479;N;NULL
2023S029770;18/09/2023;21:10:00;CALL. DURAZNO / CALL. CARABANCHEL BAJO;15;11;CARABANCHEL;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;14;Sin asistencia sanitaria;436601737;4469629099;N;NULL
2023S029788;19/09/2023;8:20:00;CALL. PUERTO RICO / CALL. COLOMBIA;40;5;CHAMARTÍN;Alcance;Despejado;Bicicleta;Conductor;De 55 a 59 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;442817374;4478717846;N;NULL
2023S029802;19/09/2023;11:00:00;CALL. SINESIO DELGADO, 84;84;9;MONCLOA-ARAVACA;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;440462780;4480601602;N;NULL
2023S029833;19/09/2023;16:30:00;CALL. COSTA RICA / CALL. CHILE;9;5;CHAMARTÍN;Colisión frontal;Despejado;Bicicleta;Conductor;De 50 a 54 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;442710078;4478897413;N;NULL
2023S029873;20/09/2023;7:25:00;AVDA. ENTREVIAS / AVDA. BUENOS AIRES;140;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;444582180;4469805177;N;NULL
2023S029891;20/09/2023;11:44:00;PLAZA. ALONSO MARTINEZ / PLAZA. SANTA BARBARA;2;7;CHAMBERÍ;Colisión fronto-lateral;Despejado;Bicicleta EPAC (pedaleo asistido);Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;440951235;4475468700;N;NULL
2023S029915;20/09/2023;18:30:00;AVDA. MARQUES DE CORBERA, 42;42;15;CIUDAD LINEAL;Caída;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;14;Sin asistencia sanitaria;444661029;4475158708;N;NULL
2023S029969;21/09/2023;11:45:00;CALL. CORREDERA BAJA DE SAN PABLO, 53;53;1;CENTRO;Alcance;NULL;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;NULL;NULL;440415768;4475025028;N;NULL
2023S030019;21/09/2023;20:40:00;GTA. MARIANO SALVADOR MAELLA / CALL. DOCTOR RAMON CASTROVIEJO;1;8;FUENCARRAL-EL PARDO;Alcance;Nublado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;438849110;4480778314;N;NULL
2023S030036;22/09/2023;1:25:00;AVDA. AVIACION, 113;113;10;LATINA;Caída;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;434627112;4469527956;N;NULL
2023S030151;23/09/2023;8:15:00;RONDA. ATOCHA, 35;35;2;ARGANZUELA;Alcance;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440716999;4473062920;N;NULL
2023S030239;24/09/2023;11:20:00;CALL. ANTONIO LOPEZ, 175;175;12;USERA;Colisión frontal;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;440871523;4470954789;N;NULL
2023S030239;24/09/2023;11:20:00;CALL. ANTONIO LOPEZ, 175;175;12;USERA;Colisión frontal;Despejado;Bicicleta;Conductor;De 45 a 49 años;Mujer;NULL;NULL;440871523;4470954789;N;NULL
2023S030247;24/09/2023;13:10:00;AVDA. PABLO NERUDA / CALL. BENJAMIN PALENCIA;1;13;PUENTE DE VALLECAS;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;2;Ingreso inferior o igual a 24 horas;445627389;4471678584;N;NULL
2023S030248;24/09/2023;13:55:00;AUTOV. M-607, +01900E;+01900E;8;FUENCARRAL-EL PARDO;Caída;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;2;Ingreso inferior o igual a 24 horas;439876872;4491426286;N;NULL
2023S030260;24/09/2023;18:05:00;CALL. GORDOLOBO / CALL. ACEREIRO;17;10;LATINA;Caída;Despejado;Bicicleta;Conductor;Más de 74 años;Hombre;2;Ingreso inferior o igual a 24 horas;434450102;4471169960;N;NULL
2023S030264;24/09/2023;18:25:00;CALL. GRAN VIA / CALL. CLAVEL;13;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;440625772;4474586147;N;NULL
2023S030264;24/09/2023;18:25:00;CALL. GRAN VIA / CALL. CLAVEL;13;1;CENTRO;Caída;Despejado;Bicicleta;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;440625772;4474586147;N;NULL
2023S030267;24/09/2023;19:00:00;CALL. ALONSO QUIJANO / caballero de la mancha;51;8;FUENCARRAL-EL PARDO;Choque contra obstáculo fijo;Despejado;Bicicleta;Conductor;De 10 a 14 años;Hombre;NULL;NULL;441620326;4483718877;N;NULL
2023S030287;24/09/2023;22:50:00;AVDA. MIGUEL HERNANDEZ / CALL. LEONESES;102;13;PUENTE DE VALLECAS;Caída;Despejado;Bicicleta;Conductor;De 18 a 20 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;445128570;4470227198;N;NULL
2023S030356;25/09/2023;18:21:00;CALL. SAN DALMACIO, 1;1;17;VILLAVERDE;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 6 a 9 años;Mujer;1;Atención en urgencias sin posterior ingreso;441097712;4466130558;N;NULL
2023S030361;25/09/2023;18:40:00;CALL. MEJIA LEQUERICA / CALL. HORTALEZA;2;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;440853559;4475281866;N;NULL
2023S030370;26/09/2023;0:08:00;PASEO. CASTELLANA, 259A;259A;8;FUENCARRAL-EL PARDO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 40 a 44 años;Hombre;2;Ingreso inferior o igual a 24 horas;441749596;4480809630;N;NULL
2023S030406;25/09/2023;10:15:00;CALL. VIA LUSITANA, 9;9;11;CARABANCHEL;Caída;Despejado;Bicicleta;Conductor;De 70 a 74 años;Hombre;2;Ingreso inferior o igual a 24 horas;438301228;4470047056;N;NULL
2023S030426;25/09/2023;14:50:00;CALL. SAN BERNARDO, 1;1;1;CENTRO;Colisión fronto-lateral;Despejado;Bicicleta;Conductor;De 45 a 49 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439909306;4474675454;N;NULL
